,productType,year,profit
4632,재간접,2020,8.58
4633,주식형,2020,24.11
4634,주식형,2020,23.92
4635,재간접,2020,-6.26
4636,재간접,2020,-3.58
4637,채권형,2020,-5.81
4638,재간접,2020,0.8
4639,주식형,2020,12.11
4640,주식형,2020,34.21
4641,주식형,2020,10.36
4642,혼합채권형,2020,0.0
4643,주식형,2020,-22.19
4644,채권형,2020,0.16
4645,단기금융,2020,0.0
4646,파생상품,2020,38.06
4647,파생상품,2020,38.26
4648,부동산,2020,-11.87
4649,주식형,2020,48.24
4650,채권형,2020,1.73
4651,재간접,2020,10.63
4652,재간접,2020,13.16
4653,주식형,2020,0.33
4654,재간접,2020,6.78
4655,주식형,2020,29.07
4656,재간접,2020,0.83
4657,주식형,2020,-24.27
4658,주식형,2020,3.7
4659,재간접,2020,10.19
4660,재간접,2020,-4.77
4661,재간접,2020,33.37
4662,재간접,2020,0.0
4663,주식형,2020,5.92
4664,주식형,2020,8.51
4665,혼합채권형,2020,5.63
4666,채권형,2020,2.24
4667,주식형,2020,20.79
4668,주식형,2020,28.04
4669,혼합주식형,2020,10.18
4670,주식형,2020,9.56
4671,주식형,2020,28.41
4672,주식형,2020,38.14
4673,주식형,2020,32.43
4674,주식형,2020,60.48
4675,재간접,2020,-17.64
4676,주식형,2020,30.07
4677,재간접,2020,11.92
4678,재간접,2020,11.22
4679,파생상품,2020,-10.76
4680,혼합채권형,2020,4.81
4681,파생상품,2020,-2.04
4682,재간접,2020,54.81
4683,주식형,2020,2.32
4684,혼합채권형,2020,11.04
4685,재간접,2020,9.3
4686,주식형,2020,0.0
4687,재간접,2020,0.0
4688,재간접,2020,-4.11
4689,재간접,2020,16.17
4690,재간접,2020,-22.6
4691,주식형,2020,19.63
4692,재간접,2020,-7.16
4693,주식형,2020,56.14
4694,주식형,2020,0.0
4695,주식형,2020,47.73
4696,재간접,2020,0.15
4697,재간접,2020,9.4
4698,파생상품,2020,2.47
4699,파생상품,2020,51.4
4700,파생상품,2020,-0.84
4701,재간접,2020,2.71
4702,주식형,2020,2.63
4703,재간접,2020,-1.43
4704,재간접,2020,0.0
4705,재간접,2020,8.73
4706,단기금융,2020,0.0
4707,주식형,2020,0.0
4708,주식형,2020,45.99
4709,재간접,2020,0.0
4710,주식형,2020,0.0
4711,혼합채권형,2020,0.0
4712,재간접,2020,-2.21
4713,부동산,2020,0.0
4714,재간접,2020,23.77
4715,주식형,2020,0.0
4716,재간접,2020,0.0
4717,재간접,2020,20.4
4718,재간접,2020,-11.6
4719,혼합채권형,2020,5.34
4720,재간접,2020,21.53
4721,혼합채권형,2020,4.63
4722,재간접,2020,11.26
4723,재간접,2020,-1.89
4724,주식형,2020,0.0
4725,주식형,2020,15.94
4726,재간접,2020,12.75
4727,재간접,2020,7.78
4728,재간접,2020,0.0
4729,채권형,2020,2.21
4730,주식형,2020,25.25
4731,주식형,2020,-8.84
4732,혼합채권형,2020,4.29
4733,재간접,2020,7.51
4734,주식형,2020,4.26
4735,재간접,2020,
4736,재간접,2020,-20.9
4737,혼합채권형,2020,11.03
4738,채권형,2020,1.73
4739,주식형,2020,52.95
4740,재간접,2020,7.14
4741,재간접,2020,7.44
4742,재간접,2020,11.64
4743,채권형,2020,0.77
4744,재간접,2020,6.52
4745,파생상품,2020,15.09
4746,채권형,2020,0.0
4747,혼합주식형,2020,-0.68
4748,주식형,2020,46.99
4749,재간접,2020,11.37
4750,파생상품,2020,48.78
4751,주식형,2020,37.41
4752,채권형,2020,3.79
4753,주식형,2020,47.81
4754,주식형,2020,0.0
4755,주식형,2020,-32.96
4756,재간접,2020,1.1
4757,주식형,2020,65.68
4758,재간접,2020,19.27
4759,주식형,2020,0.0
4760,주식형,2020,0.0
4761,재간접,2020,14.7
4762,주식형,2020,-8.36
4763,주식형,2020,42.82
4764,주식형,2020,35.94
4765,주식형,2020,0.0
4766,주식형,2020,18.85
4767,주식형,2020,49.5
4768,혼합채권형,2020,11.7
4769,재간접,2020,25.77
4770,주식형,2020,10.37
4771,채권형,2020,1.62
4772,파생상품,2020,15.47
4773,주식형,2020,32.12
4774,주식형,2020,33.26
4775,재간접,2020,6.2
4776,재간접,2020,0.0
4777,재간접,2020,8.22
4778,재간접,2020,-15.93
4779,혼합자산,2020,2.66
4780,재간접,2020,7.68
4781,재간접,2020,6.45
4782,혼합채권형,2020,15.77
4783,재간접,2020,7.93
4784,혼합채권형,2020,10.36
4785,단기금융,2020,0.74
4786,재간접,2020,38.82
4787,채권형,2020,1.65
4788,주식형,2020,16.48
4789,혼합채권형,2020,7.26
4790,주식형,2020,12.34
4791,재간접,2020,-1.63
4792,재간접,2020,0.0
4793,재간접,2020,32.83
4794,혼합채권형,2020,8.49
4795,주식형,2020,40.21
4796,재간접,2020,5.79
4797,주식형,2020,14.06
4798,주식형,2020,0.0
4799,주식형,2020,17.76
4800,재간접,2020,0.0
4801,재간접,2020,7.91
4802,주식형,2020,26.8
4803,재간접,2020,-6.07
4804,채권형,2020,1.29
4805,재간접,2020,0.0
4806,파생상품,2020,18.69
4807,파생상품,2020,29.61
4808,재간접,2020,0.0
4809,재간접,2020,0.0
4810,주식형,2020,28.68
4811,주식형,2020,0.0
4812,주식형,2020,40.66
4813,주식형,2020,0.0
4814,재간접,2020,6.61
4815,재간접,2020,4.68
4816,재간접,2020,6.85
4817,혼합주식형,2020,3.14
4818,주식형,2020,-5.24
4819,재간접,2020,2.32
4820,주식형,2020,11.91
4821,주식형,2020,6.5
4822,재간접,2020,6.74
4823,재간접,2020,20.12
4824,재간접,2020,-1.47
4825,재간접,2020,-0.43
4826,채권형,2020,1.04
4827,재간접,2020,-9.76
4828,주식형,2020,22.18
4829,재간접,2020,3.49
4830,재간접,2020,20.18
4831,재간접,2020,27.19
4832,재간접,2020,51.5
4833,파생상품,2020,12.04
4834,주식형,2020,20.69
4835,재간접,2020,64.6
4836,재간접,2020,5.8
4837,재간접,2020,8.48
4838,재간접,2020,10.07
4839,재간접,2020,9.27
4840,재간접,2020,8.05
4841,재간접,2020,18.26
4842,혼합채권형,2020,0.0
4843,재간접,2020,0.0
4844,재간접,2020,61.07
4845,주식형,2020,12.83
4846,재간접,2020,-19.49
4847,특별자산,2020,-6.72
4848,주식형,2020,25.17
4849,파생상품,2020,-5.02
4850,주식형,2020,10.34
4851,주식형,2020,29.55
4852,재간접,2020,15.09
4853,재간접,2020,-29.35
4854,재간접,2020,37.0
4855,혼합채권형,2020,0.0
4856,채권형,2020,-0.14
4857,재간접,2020,-2.31
4858,재간접,2020,8.19
4859,재간접,2020,0.0
4860,주식형,2020,48.68
4861,주식형,2020,15.54
4862,주식형,2020,29.97
4863,재간접,2020,8.35
4864,재간접,2020,30.42
4865,주식형,2020,0.0
4866,혼합채권형,2020,7.24
4867,재간접,2020,5.33
4868,재간접,2020,8.83
4869,파생상품,2020,13.87
4870,재간접,2020,2.28
4871,파생상품,2020,-6.19
4872,주식형,2020,-1.8
4873,주식형,2020,41.61
4874,재간접,2020,-7.21
4875,재간접,2020,-12.33
4876,주식형,2020,19.09
4877,주식형,2020,0.0
4878,혼합채권형,2020,9.05
4879,재간접,2020,0.06
4880,주식형,2020,26.47
4881,혼합채권형,2020,6.95
4882,주식형,2020,-9.14
4883,재간접,2020,10.27
4884,재간접,2020,51.19
4885,혼합채권형,2020,1.8
4886,혼합채권형,2020,10.19
4887,재간접,2020,14.43
4888,부동산,2020,-8.64
4889,재간접,2020,-0.58
4890,재간접,2020,35.68
4891,재간접,2020,5.7
4892,혼합채권형,2020,9.78
4893,재간접,2020,7.16
4894,파생상품,2020,18.71
4895,재간접,2020,0.0
4896,파생상품,2020,43.71
4897,주식형,2020,3.83
4898,파생상품,2020,10.49
4899,단기금융,2020,0.5
4900,재간접,2020,13.44
4901,주식형,2020,6.29
4902,혼합자산,2020,2.95
4903,재간접,2020,5.16
4904,주식형,2020,12.45
4905,혼합채권형,2020,0.0
4906,채권형,2020,2.95
4907,재간접,2020,-12.44
4908,재간접,2020,49.22
4909,재간접,2020,24.3
4910,혼합자산,2020,0.09
4911,재간접,2020,12.13
4912,재간접,2020,15.37
4913,주식형,2020,35.38
4914,채권형,2020,1.83
4915,주식형,2020,39.75
4916,혼합채권형,2020,4.89
4917,주식형,2020,8.56
4918,재간접,2020,-17.93
4919,주식형,2020,32.98
4920,주식형,2020,0.0
4921,채권형,2020,1.2
4922,재간접,2020,5.3
4923,주식형,2020,0.0
4924,주식형,2020,42.61
4925,특별자산,2020,-16.8
4926,주식형,2020,-5.06
4927,재간접,2020,-6.08
4928,재간접,2020,22.36
4929,혼합채권형,2020,4.55
4930,주식형,2020,22.91
4931,혼합채권형,2020,0.0
4932,주식형,2020,47.25
4933,주식형,2020,-1.34
4934,주식형,2020,30.78
4935,재간접,2020,7.85
4936,혼합채권형,2020,4.93
4937,혼합채권형,2020,7.05
4938,재간접,2020,-13.53
4939,주식형,2020,0.0
4940,주식형,2020,25.29
4941,단기금융,2020,0.32
4942,주식형,2020,37.4
4943,혼합채권형,2020,0.0
4944,재간접,2020,-2.49
4945,파생상품,2020,18.76
4946,혼합채권형,2020,7.76
4947,재간접,2020,-1.47
4948,재간접,2020,4.67
4949,주식형,2020,0.0
4950,혼합주식형,2020,4.18
4951,주식형,2020,-21.43
4952,재간접,2020,-19.28
4953,주식형,2020,5.78
4954,재간접,2020,13.99
4955,재간접,2020,20.23
4956,주식형,2020,0.0
4957,재간접,2020,2.52
4958,재간접,2020,-0.29
4959,파생상품,2020,-3.01
4960,주식형,2020,36.91
4961,주식형,2020,0.0
4962,채권형,2020,-0.67
4963,부동산,2020,0.0
4964,주식형,2020,0.0
4965,주식형,2020,34.12
4966,재간접,2020,27.62
4967,채권형,2020,1.67
4968,주식형,2020,23.4
4969,단기금융,2020,0.97
4970,부동산,2020,0.0
4971,혼합채권형,2020,13.86
4972,재간접,2020,0.0
4973,재간접,2020,0.89
4974,재간접,2020,41.02
4975,재간접,2020,1.03
4976,주식형,2020,32.73
4977,채권형,2020,0.8
4978,파생상품,2020,-2.75
4979,재간접,2020,-4.0
4980,주식형,2020,38.9
4981,특별자산,2020,-12.02
4982,주식형,2020,0.72
4983,단기금융,2020,0.68
4984,재간접,2020,-44.12
4985,주식형,2020,0.0
4986,재간접,2020,6.74
4987,주식형,2020,33.25
4988,주식형,2020,9.68
4989,채권형,2020,2.16
4990,부동산,2020,-21.23
4991,주식형,2020,21.13
4992,채권형,2020,0.62
4993,재간접,2020,-0.06
4994,재간접,2020,13.12
4995,주식형,2020,0.0
4996,혼합주식형,2020,5.8
4997,파생상품,2020,8.01
4998,재간접,2020,-22.17
4999,주식형,2020,0.0
5000,재간접,2020,0.0
5001,재간접,2020,0.0
5002,채권형,2020,-0.86
5003,주식형,2020,14.53
5004,혼합자산,2020,0.0
5005,주식형,2020,0.0
5006,재간접,2020,6.49
5007,주식형,2020,0.0
5008,재간접,2020,13.42
5009,재간접,2020,0.0
5010,부동산,2020,0.0
5011,채권형,2020,1.27
5012,재간접,2020,0.0
5013,재간접,2020,0.0
5014,재간접,2020,0.52
5015,재간접,2020,-16.13
5016,주식형,2020,18.32
5017,주식형,2020,18.24
5018,혼합채권형,2020,0.0
5019,부동산,2020,0.0
5020,혼합채권형,2020,9.07
5021,주식형,2020,25.47
5022,재간접,2020,0.0
5023,혼합주식형,2020,20.54
5024,채권형,2020,0.84
5025,주식형,2020,14.0
5026,재간접,2020,14.41
5027,재간접,2020,0.31
5028,주식형,2020,45.18
5029,재간접,2020,2.69
5030,재간접,2020,16.48
5031,채권형,2020,2.32
5032,주식형,2020,0.0
5033,부동산,2020,-4.31
5034,주식형,2020,32.4
5035,재간접,2020,10.25
5036,혼합채권형,2020,1.88
5037,혼합채권형,2020,12.83
5038,주식형,2020,-35.5
5039,재간접,2020,42.43
5040,재간접,2020,-5.61
5041,재간접,2020,25.47
5042,파생상품,2020,8.14
5043,재간접,2020,20.52
5044,주식형,2020,4.63
5045,재간접,2020,13.63
5046,재간접,2020,1.86
5047,채권형,2020,1.66
5048,재간접,2020,1.88
5049,채권형,2020,4.75
5050,재간접,2020,9.54
5051,주식형,2020,55.03
5052,재간접,2020,3.88
5053,주식형,2020,0.0
5054,재간접,2020,0.0
5055,재간접,2020,2.12
5056,재간접,2020,2.09
5057,혼합채권형,2020,12.19
5058,재간접,2020,5.87
5059,재간접,2020,8.05
5060,재간접,2020,8.85
5061,재간접,2020,0.0
5062,주식형,2020,12.96
5063,주식형,2020,0.0
5064,부동산,2020,0.0
5065,채권형,2020,-1.64
5066,재간접,2020,21.15
5067,혼합주식형,2020,8.63
5068,재간접,2020,43.23
5069,재간접,2020,15.87
5070,주식형,2020,50.29
5071,재간접,2020,-13.34
5072,재간접,2020,1.4
5073,주식형,2020,17.04
5074,혼합채권형,2020,0.0
5075,주식형,2020,32.67
5076,재간접,2020,34.5
5077,부동산,2020,0.0
5078,재간접,2020,14.07
5079,부동산,2020,-28.8
5080,재간접,2020,10.1
5081,혼합자산,2020,-4.34
5082,채권형,2020,0.0
5083,재간접,2020,3.62
5084,주식형,2020,52.54
5085,주식형,2020,20.62
5086,주식형,2020,10.43
5087,재간접,2020,5.06
5088,주식형,2020,18.6
5089,주식형,2020,35.7
5090,주식형,2020,0.0
5091,주식형,2020,11.35
5092,주식형,2020,10.88
5093,파생상품,2020,11.76
5094,주식형,2020,13.2
5095,주식형,2020,0.0
5096,주식형,2020,-4.77
5097,주식형,2020,21.87
5098,재간접,2020,0.42
5099,주식형,2020,23.21
5100,주식형,2020,10.95
5101,재간접,2020,-18.08
5102,재간접,2020,-3.48
5103,주식형,2020,26.61
5104,혼합채권형,2020,14.65
5105,재간접,2020,2.16
5106,재간접,2020,7.9
5107,재간접,2020,4.48
5108,주식형,2020,6.11
5109,부동산,2020,-6.17
5110,재간접,2020,4.51
5111,재간접,2020,15.64
5112,주식형,2020,0.19
5113,재간접,2020,-4.15
5114,채권형,2020,1.22
5115,재간접,2020,-0.4
5116,파생상품,2020,44.1
5117,재간접,2020,48.04
5118,재간접,2020,15.08
5119,주식형,2020,10.61
5120,부동산,2020,-9.36
5121,주식형,2020,0.0
5122,재간접,2020,24.33
5123,주식형,2020,-6.01
5124,주식형,2020,13.62
5125,재간접,2020,0.66
5126,단기금융,2020,0.0
5127,혼합주식형,2020,0.0
5128,주식형,2020,0.0
5129,재간접,2020,3.53
5130,주식형,2020,0.0
5131,재간접,2020,29.67
5132,혼합채권형,2020,0.0
5133,재간접,2020,-5.38
5134,재간접,2020,0.91
5135,재간접,2020,14.93
5136,주식형,2020,43.92
5137,주식형,2020,0.0
5138,재간접,2020,0.0
5139,부동산,2020,-14.11
5140,혼합채권형,2020,5.44
5141,주식형,2020,34.74
5142,재간접,2020,0.0
5143,재간접,2020,-0.2
5144,재간접,2020,0.0
5145,혼합채권형,2020,0.0
5146,재간접,2020,19.72
5147,혼합채권형,2020,8.52
5148,재간접,2020,8.06
5149,재간접,2020,15.04
5150,재간접,2020,9.72
5151,주식형,2020,0.0
5152,재간접,2020,9.18
5153,혼합채권형,2020,4.07
5154,재간접,2020,26.31
5155,단기금융,2020,0.75
5156,주식형,2020,10.01
5157,주식형,2020,0.0
5158,재간접,2020,68.48
5159,부동산,2020,0.0
5160,혼합자산,2020,30.5
5161,혼합채권형,2020,7.75
5162,재간접,2020,8.06
5163,주식형,2020,24.0
5164,재간접,2020,0.0
5165,주식형,2020,41.13
5166,주식형,2020,0.0
5167,재간접,2020,4.69
5168,주식형,2020,-8.73
5169,채권형,2020,2.98
5170,재간접,2020,10.72
5171,주식형,2020,46.01
5172,주식형,2020,24.31
5173,주식형,2020,27.85
5174,재간접,2020,-1.95
5175,재간접,2020,13.12
5176,재간접,2020,9.82
5177,주식형,2020,35.79
5178,재간접,2020,5.96
5179,파생상품,2020,37.75
5180,주식형,2020,0.0
5181,재간접,2020,14.62
5182,주식형,2020,103.44
5183,혼합채권형,2020,0.0
5184,재간접,2020,-1.25
5185,혼합자산,2020,-8.05
5186,재간접,2020,4.92
5187,부동산,2020,0.0
5188,파생상품,2020,16.43
5189,주식형,2020,1.67
5190,재간접,2020,8.44
5191,주식형,2020,30.88
5192,재간접,2020,2.29
5193,주식형,2020,46.09
5194,재간접,2020,269.61
5195,재간접,2020,-2.39
5196,재간접,2020,22.16
5197,채권형,2020,2.08
5198,채권형,2020,-0.61
5199,파생상품,2020,11.41
5200,재간접,2020,8.47
5201,주식형,2020,3.03
5202,재간접,2020,8.57
5203,채권형,2020,0.0
5204,주식형,2020,32.64
5205,혼합자산,2020,-2.36
5206,재간접,2020,-6.2
5207,주식형,2020,-0.76
5208,주식형,2020,5.13
5209,재간접,2020,0.0
5210,재간접,2020,9.21
5211,혼합채권형,2020,7.2
5212,주식형,2020,56.53
5213,주식형,2020,0.0
5214,재간접,2020,8.95
5215,혼합채권형,2020,13.14
5216,특별자산,2020,-24.0
5217,주식형,2020,0.0
5218,재간접,2020,10.59
5219,주식형,2020,37.42
5220,재간접,2020,-1.75
5221,재간접,2020,0.0
5222,주식형,2020,29.14
5223,주식형,2020,34.59
5224,혼합채권형,2020,6.41
5225,파생상품,2020,7.74
5226,주식형,2020,26.98
5227,주식형,2020,32.76
5228,부동산,2020,-8.89
5229,주식형,2020,0.0
5230,주식형,2020,13.2
5231,부동산,2020,-8.22
5232,주식형,2020,1.42
5233,혼합채권형,2020,6.53
5234,재간접,2020,-8.9
5235,파생상품,2020,25.0
5236,재간접,2020,1.77
5237,재간접,2020,8.33
5238,혼합채권형,2020,8.92
5239,혼합채권형,2020,12.69
5240,혼합채권형,2020,11.24
5241,재간접,2020,4.79
5242,재간접,2020,1.06
5243,파생상품,2020,-4.43
5244,파생상품,2020,2.93
5245,혼합채권형,2020,9.05
5246,혼합자산,2020,-1.7
5247,혼합채권형,2020,0.0
5248,주식형,2020,43.66
5249,채권형,2020,-3.93
5250,주식형,2020,25.55
5251,주식형,2020,33.18
5252,재간접,2020,8.3
5253,혼합채권형,2020,3.78
5254,재간접,2020,-4.18
5255,부동산,2020,0.0
5256,재간접,2020,3.36
5257,주식형,2020,8.29
5258,주식형,2020,3.65
5259,주식형,2020,0.0
5260,주식형,2020,0.0
5261,재간접,2020,-2.75
5262,주식형,2020,6.05
5263,재간접,2020,13.69
5264,주식형,2020,36.43
5265,주식형,2020,34.52
5266,재간접,2020,20.97
5267,재간접,2020,0.0
5268,재간접,2020,0.0
5269,주식형,2020,27.64
5270,재간접,2020,-10.43
5271,재간접,2020,12.37
5272,주식형,2020,20.73
5273,주식형,2020,0.0
5274,재간접,2020,27.07
5275,채권형,2020,2.03
5276,혼합주식형,2020,0.0
5277,주식형,2020,26.05
5278,혼합채권형,2020,0.0
5279,주식형,2020,-14.41
5280,혼합채권형,2020,0.0
5281,주식형,2020,10.15
5282,주식형,2020,-6.44
5283,재간접,2020,-4.96
5284,혼합채권형,2020,5.31
5285,파생상품,2020,34.68
5286,혼합채권형,2020,0.0
5287,주식형,2020,0.0
5288,혼합채권형,2020,1.28
5289,재간접,2020,
5290,재간접,2020,12.82
5291,채권형,2020,0.0
5292,주식형,2020,32.49
5293,재간접,2020,0.58
5294,재간접,2020,12.49
5295,주식형,2020,39.14
5296,주식형,2020,5.52
5297,혼합주식형,2020,23.2
5298,채권형,2020,1.33
5299,혼합채권형,2020,0.0
5300,재간접,2020,0.0
5301,주식형,2020,-39.8
5302,파생상품,2020,45.61
5303,주식형,2020,40.37
5304,혼합주식형,2020,11.83
5305,재간접,2020,16.5
5306,혼합채권형,2020,4.58
5307,파생상품,2020,-7.14
5308,주식형,2020,0.0
5309,혼합주식형,2020,0.0
5310,주식형,2020,0.0
5311,재간접,2020,6.88
5312,파생상품,2020,11.88
5313,주식형,2020,0.0
5314,재간접,2020,4.09
5315,혼합주식형,2020,22.95
5316,재간접,2020,0.0
5317,주식형,2020,1.3
5318,주식형,2020,22.78
5319,혼합채권형,2020,8.06
5320,혼합채권형,2020,14.76
5321,재간접,2020,0.0
5322,재간접,2020,0.0
5323,재간접,2020,-3.67
5324,주식형,2020,52.34
5325,주식형,2020,31.14
5326,재간접,2020,9.83
5327,재간접,2020,0.68
5328,재간접,2020,1.09
5329,재간접,2020,0.0
5330,주식형,2020,25.65
5331,재간접,2020,8.54
5332,재간접,2020,9.15
5333,재간접,2020,4.11
5334,재간접,2020,0.0
5335,재간접,2020,0.0
5336,재간접,2020,-0.36
5337,파생상품,2020,63.47
5338,주식형,2020,15.78
5339,재간접,2020,7.11
5340,재간접,2020,7.5
5341,단기금융,2020,0.56
5342,혼합주식형,2020,-1.58
5343,재간접,2020,16.79
5344,재간접,2020,1.54
5345,재간접,2020,42.18
5346,주식형,2020,0.0
5347,채권형,2020,3.57
5348,재간접,2020,10.29
5349,주식형,2020,0.0
5350,주식형,2020,21.65
5351,재간접,2020,-0.15
5352,주식형,2020,103.6
5353,채권형,2020,2.38
5354,재간접,2020,-15.04
5355,혼합채권형,2020,2.71
5356,주식형,2020,30.15
5357,재간접,2020,0.0
5358,재간접,2020,0.0
5359,재간접,2020,1.17
5360,파생상품,2020,0.0
5361,주식형,2020,34.95
5362,부동산,2020,-13.36
5363,재간접,2020,10.46
5364,주식형,2020,-141.84
5365,주식형,2020,0.0
5366,재간접,2020,8.55
5367,재간접,2020,-13.91
5368,혼합채권형,2020,10.34
5369,주식형,2020,32.31
5370,주식형,2020,28.2
5371,채권형,2020,1.58
5372,혼합채권형,2020,10.9
5373,주식형,2020,21.27
5374,재간접,2020,4.89
5375,재간접,2020,0.0
5376,부동산,2020,-11.48
5377,주식형,2020,-10.89
5378,혼합주식형,2020,0.14
5379,재간접,2020,33.67
5380,주식형,2020,9.4
5381,주식형,2020,23.23
